time,vx,vy
33.21,1.3,-0.5
33.22,1.2,-0.6
33.23,1.2,-0.5
33.24,1.1,-0.6
33.25,1,-0.4
33.26,0.8,-0.4
33.27,0.8,-0.3
33.28,0.7,-0.2
33.29,0.7,-0.1
33.3,0.8,-0.1
33.31,0.8,0
33.32,1,-0.1
33.33,1.2,0
33.34,1.3,-0.2
33.35,1.5,-0.2
33.36,1.5,-0.2
33.37,1.4,-0.2
33.38,1.3,-0.1
33.39,1,0.1
33.4,0.8,0.2
33.41,0.5,0.4
33.42,0.3,0.5
33.43,0.3,0.5
33.44,0.3,0.6
33.45,0.4,0.5
33.46,0.4,0.5
33.47,0.4,0.4
33.48,0.4,0.3
33.49,0.3,0.2
33.5,0.3,0.1
33.51,0.4,-0.1
33.52,0.3,-0.1
33.53,0.4,-0.2
33.54,0.5,-0.1
33.55,0.5,-0.2
33.56,0.5,0
33.57,0.5,0.1
33.58,0.4,0
33.59,0.3,0.1
33.6,0.1,0.1
33.61,0.1,0
33.62,-0.1,0.1
33.63,-0.2,0.3
33.64,-0.2,0.3
33.65,-0.1,0.6
33.66,0.1,0.6
33.67,0.4,0.6
33.68,0.6,0.5
33.69,0.9,0.3
33.7,0.9,0.2
33.71,1,0.1
33.72,0.8,0.2
33.73,0.6,0.3
33.74,0.3,0.6
33.75,-0.1,0.8
33.76,-0.3,1
33.77,-0.5,0.9
33.78,-0.6,0.9
33.79,-0.6,0.6
33.8,-0.5,0.6
33.81,-0.4,0.4
33.82,-0.3,0.5
33.83,-0.1,0.6
33.84,0,0.7
33.85,0.1,0.9
33.86,0.2,0.9
33.87,0.2,0.8
33.88,0.1,0.7
33.89,0.2,0.5
33.9,0.1,0.3
33.91,0.2,0.1
33.92,0.2,0
33.93,0.3,-0.2
33.94,0.5,-0.4
33.95,0.5,-0.4
33.96,0.6,-0.6
33.97,0.7,-0.7
33.98,0.6,-0.6
33.99,0.6,-0.4
34,0.4,-0.3
34.01,0.2,-0.1
34.02,0.1,0
34.03,0,0
34.04,0.1,-0.1
34.05,0.1,-0.3
34.06,0.4,-0.5
34.07,0.6,-0.8
34.08,0.8,-0.8
34.09,1,-0.8
34.1,1,-0.7
34.11,1.1,-0.5
34.12,1,-0.3
34.13,0.8,-0.2
34.14,0.6,0
34.15,0.5,-0.1
34.16,0.4,-0.2
34.17,0.4,-0.3
34.18,0.4,-0.5
34.19,0.7,-0.6
34.2,0.8,-0.6
34.21,1.1,-0.6
34.22,1.2,-0.4
34.23,1.2,-0.3
34.24,1.2,-0.1
34.25,1.1,0.1
34.26,0.8,0.2
34.27,0.7,0.4
34.28,0.4,0.5
34.29,0.3,0.6
34.3,0.2,0.6
34.31,0.2,0.6
34.32,0.3,0.6
34.33,0.4,0.4
34.34,0.5,0.4
34.35,0.6,0.2
34.36,0.6,0.1
34.37,0.5,-0.1
34.38,0.3,-0.1
34.39,0.1,-0.2
34.4,-0.2,-0.2
34.41,-0.5,-0.1
34.42,-0.6,0.1
34.43,-0.7,0.2
34.44,-0.6,0.3
34.45,-0.5,0.3
34.46,-0.4,0.3
34.47,-0.3,0.2
34.48,-0.3,0.3
34.49,-0.4,0.2
34.5,-0.5,0.1
34.51,-0.8,0.1
34.52,-1.1,0
34.53,-1.4,0
34.54,-1.7,-0.1
34.55,-2,-0.1
34.56,-2.1,0
34.57,-2.3,0
34.58,-2.3,0
34.59,-2.3,0.1
34.6,-2.3,0.2
34.61,-2.3,0.3
34.62,-2.2,0.4
34.63,-2.3,0.4
34.64,-2.2,0.4
34.65,-2.4,0.4
34.66,-2.2,0.3
34.67,-2.1,0.1
34.68,-1.8,0.1
34.69,-1.4,0
34.7,-1,-0.1
34.71,-0.7,-0.1
34.72,-0.5,0
34.73,-0.4,0
34.74,-0.4,0.1
34.75,-0.5,0.1
34.76,-0.7,0
34.77,-0.7,-0.1
34.78,-0.6,-0.1
34.79,-0.7,-0.2
34.8,-0.5,-0.3
34.81,-0.3,-0.2
34.82,-0.3,-0.1
34.83,-0.3,-0.1
34.84,-0.2,0
34.85,-0.2,0
34.86,-0.2,0.1
34.87,-0.2,0.1
34.88,-0.2,0
34.89,-0.2,-0.1
34.9,-0.2,-0.1
34.91,-0.2,-0.2
34.92,-0.2,-0.3
34.93,-0.4,-0.4
34.94,-0.4,-0.4
34.95,-0.4,-0.5
34.96,-0.4,-0.3
34.97,-0.4,-0.3
34.98,-0.4,-0.1
34.99,-0.4,-0.1
35,-0.4,0.2
35.01,-0.3,0.2
35.02,-0.3,0.2
35.03,-0.3,0.2
35.04,-0.2,0
35.05,-0.1,-0.1
35.06,0,-0.3
35.07,0.2,-0.4
35.08,0.3,-0.6
35.09,0.4,-0.7
35.1,0.6,-0.7
35.11,0.7,-0.7
35.12,0.7,-0.5
35.13,0.7,-0.4
35.14,0.7,-0.3
35.15,0.7,-0.2
35.16,0.6,-0.1
35.17,0.6,-0.1
35.18,0.6,0
35.19,0.5,0.1
35.2,0.5,0.2
35.21,0.4,0.3
35.22,0.4,0.3
35.23,0.4,0.4
35.24,0.4,0.3
35.25,0.4,0.4
35.26,0.6,0.3
35.27,0.6,0.2
35.28,0.7,0.2
35.29,0.7,0.1
35.3,0.7,0.1
35.31,0.6,0
35.32,0.5,-0.1
35.33,0.4,-0.1
35.34,0.3,-0.2
35.35,0.2,-0.3
35.36,0,-0.3
35.37,-0.1,-0.2
35.38,-0.2,-0.1
35.39,-0.1,0.1
35.4,-0.2,0.2
35.41,-0.1,0.2
35.42,-0.1,0.4
35.43,0,0.3
35.44,0.1,0.3
35.45,0.2,0.3
35.46,0.3,0.2
35.47,0.3,0.3
35.48,0.3,0.3
35.49,0.3,0.4
35.5,0.3,0.4
35.51,0,0.5
35.52,0,0.5
35.53,-0.1,0.6
35.54,-0.2,0.4
35.55,-0.2,0.3
35.56,-0.2,0.1
35.57,0,-0.1
35.58,0,-0.2
35.59,0.1,-0.2
35.6,0.1,-0.2
35.61,0.1,-0.1
35.62,0,0
35.63,0,0
35.64,0,0.1
35.65,0,0.1
35.66,0.2,0
35.67,0.2,0.1
35.68,0.3,0
35.69,0.3,0
35.7,0.3,0
35.71,0.2,0
35.72,0.2,0
35.73,0,0
35.74,-0.2,0.1
35.75,-0.3,0.1
35.76,-0.4,0.3
35.77,-0.5,0.4
35.78,-0.7,0.6
35.79,-0.7,0.6
35.8,-0.6,0.6
35.81,-0.6,0.5
35.82,-0.4,0.4
35.83,-0.2,0.1
35.84,0,0.1
35.85,0.2,-0.1
35.86,0.2,0
35.87,0.3,-0.1
35.88,0.3,0
35.89,0.1,0.1
35.9,0.1,0.1
35.91,0,0.2
35.92,-0.2,0.2
35.93,-0.2,0.1
35.94,-0.2,0.1
35.95,-0.4,0.1
35.96,-0.3,0
35.97,-0.4,0
35.98,-0.3,-0.1
35.99,-0.3,-0.1
36,-0.2,-0.1
36.01,0,-0.1
36.02,0.1,-0.1
36.03,0.4,0.1
36.04,0.4,0.1
36.05,0.5,0.1
36.06,0.5,0.1
36.07,0.4,0.1
36.08,0.2,0.1
36.09,0.2,0
36.1,0,0
36.11,0,-0.1
36.12,0,-0.1
36.13,0.1,-0.1
36.14,0.3,0
36.15,0.2,0
36.16,0.4,0.1
36.17,0.3,0.1
36.18,0.2,0.3
36.19,0.1,0.3
36.2,0,0.4
36.21,-0.1,0.4
36.22,0,0.4
36.23,0,0.4
36.24,0.1,0.4
36.25,0.3,0.5
36.26,0.4,0.5
36.27,0.5,0.5
36.28,0.5,0.5
36.29,0.4,0.6
36.3,0.4,0.5
36.31,0.3,0.5
36.32,0.4,0.6
36.33,0.4,0.5
36.34,0.4,0.6
36.35,0.5,0.6
36.36,0.5,0.7
36.37,0.4,0.7
36.38,0.3,0.9
36.39,0.3,0.8
36.4,0.3,0.9
36.41,0.2,0.9
36.42,0.3,0.9
36.43,0.3,0.9
36.44,0.5,0.8
36.45,0.6,0.9
36.46,0.8,0.9
36.47,0.9,0.7
36.48,1.1,0.6
36.49,1.3,0.5
36.5,1.3,0.3
36.51,1.4,0.2
36.52,1.5,0.2
36.53,1.4,0
36.54,1.5,0
36.55,1.3,0
36.56,1.2,0.1
36.57,1.1,0.1
36.58,0.7,0.3
36.59,0.4,0.5
36.6,0.1,0.6
36.61,-0.2,0.7
36.62,-0.3,0.6
36.63,-0.4,0.5
36.64,-0.3,0.3
36.65,-0.2,0.1
36.66,-0.3,-0.2
36.67,-0.3,-0.1
36.68,-0.6,-0.1
36.69,-0.8,0
36.7,-1,0.1
36.71,-1.3,0.2
36.72,-1.4,0.2
36.73,-1.5,0
36.74,-1.4,0
36.75,-1.4,-0.3
36.76,-1.3,-0.4
36.77,-1.2,-0.5
36.78,-1.1,-0.4
36.79,-1,-0.5
36.8,-0.9,-0.3
36.81,-0.8,-0.3
36.82,-0.7,-0.3
36.83,-0.6,-0.3
36.84,-0.6,-0.3
36.85,-0.5,-0.5
36.86,-0.7,-0.6
36.87,-0.7,-0.6
36.88,-0.7,-0.7
36.89,-0.8,-0.7
36.9,-0.8,-0.8
36.91,-0.9,-0.7
36.92,-1,-0.7
36.93,-1.2,-0.7
36.94,-1.4,-0.6
36.95,-1.8,-0.6
36.96,-2,-0.5
36.97,-2.3,-0.5
36.98,-2.5,-0.6
36.99,-2.5,-0.7
37,-2.4,-0.9
37.01,-2.3,-1.1
37.02,-2.1,-1.2
37.03,-1.9,-1.2
37.04,-1.8,-1.1
37.05,-1.9,-1.1
37.06,-1.9,-0.8
37.07,-2,-0.6
37.08,-2.1,-0.4
37.09,-2.2,-0.3
37.1,-2,-0.2
37.11,-1.9,0
37.12,-1.6,0
37.13,-1.5,0
37.14,-1.4,-0.1
37.15,-1.3,-0.1
37.16,-1.5,-0.2
37.17,-1.5,-0.3
37.18,-1.7,-0.4
37.19,-1.8,-0.5
37.2,-1.7,-0.6
37.21,-1.7,-0.7
37.22,-1.3,-0.7
37.23,-1.1,-0.7
37.24,-0.9,-0.4
37.25,-0.8,-0.1
37.26,-0.8,0.3
37.27,-0.7,0.5
37.28,-0.8,0.9
37.29,-0.8,0.9
37.3,-0.7,1
37.31,-0.5,0.8
37.32,-0.4,0.7
37.33,-0.3,0.5
37.34,-0.1,0.4
37.35,-0.1,0.5
37.36,0,0.5
37.37,0.2,0.6
37.38,0.3,0.8
37.39,0.7,1
37.4,1.1,1.1
37.41,1.5,1.1
37.42,1.9,1.1
37.43,2.3,1.1
37.44,2.6,0.9
37.45,2.8,0.9
37.46,2.9,0.8
37.47,2.8,0.8
37.48,2.6,0.8
37.49,2.3,0.8
37.5,2.1,0.8
37.51,1.9,0.9
37.52,1.7,0.9
37.53,1.7,1
37.54,1.7,1
37.55,1.8,1.1
37.56,1.9,1.1
37.57,1.9,1.1
37.58,1.8,1.1
37.59,1.7,1
37.6,1.3,1
37.61,1.2,1.1
37.62,0.8,1.1
37.63,0.7,1.1
37.64,0.7,1.1
37.65,0.9,1.1
37.66,0.9,0.9
37.67,1.2,0.7
37.68,1.4,0.6
37.69,1.4,0.5
37.7,1.4,0.3
37.71,1.3,0.3
37.72,1,0.3
37.73,0.8,0.4
37.74,0.8,0.3
37.75,0.7,0.3
37.76,0.9,0.3
37.77,1.2,0.3
37.78,1.5,0.3
37.79,1.8,0.2
37.8,1.9,0.3
37.81,1.8,0.2
37.82,1.7,0.2
37.83,1.5,0.1
37.84,1.1,0
37.85,0.8,-0.2
37.86,0.5,-0.2
37.87,0.3,-0.3
37.88,0.1,-0.3
37.89,-0.1,-0.2
37.9,-0.3,-0.2
37.91,-0.4,-0.1
37.92,-0.4,-0.2
37.93,-0.4,-0.2
37.94,-0.2,-0.1
37.95,-0.1,-0.2
37.96,0,-0.1
37.97,0.2,-0.1
37.98,0.3,-0.2
37.99,0.2,-0.2
38,0.1,-0.3
38.01,-0.2,-0.2
38.02,-0.4,-0.3
38.03,-0.8,-0.2
38.04,-1.1,-0.2
38.05,-1.4,-0.1
38.06,-1.6,0.1
38.07,-1.9,0.2
38.08,-1.9,0.2
38.09,-2,0.2
38.1,-1.8,0.2
38.11,-1.5,0
38.12,-1.3,0
38.13,-0.9,-0.2
38.14,-0.8,-0.1
38.15,-0.7,0
38.16,-0.7,0.1
38.17,-1,0.2
38.18,-1.2,0.4
38.19,-1.5,0.4
38.2,-1.6,0.4
38.21,-1.7,0.2
38.22,-1.6,0.1
38.23,-1.5,-0.1
38.24,-1.4,-0.1
38.25,-1.3,-0.1
38.26,-1.3,0.1
38.27,-1.5,0.2
38.28,-1.7,0.4
38.29,-1.8,0.6
38.3,-1.8,0.6
38.31,-1.9,0.4
38.32,-1.6,0.3
38.33,-1.3,0.1
38.34,-1.1,-0.1
38.35,-0.8,-0.1
38.36,-0.8,-0.2
38.37,-0.8,-0.2
38.38,-0.9,-0.1
38.39,-1.2,-0.1
38.4,-1.4,-0.2
38.41,-1.5,-0.4
38.42,-1.6,-0.4
38.43,-1.4,-0.5
38.44,-1.2,-0.6
38.45,-1,-0.7
38.46,-0.5,-0.8
38.47,-0.3,-0.8
38.48,-0.2,-1.1
38.49,-0.1,-1.2
38.5,-0.1,-1.3
38.51,-0.3,-1.4
38.52,-0.5,-1.5
38.53,-0.6,-1.5
38.54,-0.6,-1.4
38.55,-0.5,-1.4
38.56,-0.4,-1.5
38.57,-0.3,-1.6
38.58,-0.1,-1.6
38.59,-0.1,-1.7
38.6,-0.1,-1.7
38.61,-0.2,-1.7
38.62,-0.3,-1.7
38.63,-0.4,-1.5
38.64,-0.6,-1.4
38.65,-0.6,-1.2
38.66,-0.5,-0.8
38.67,-0.2,-0.5
38.68,0.2,-0.3
38.69,0.8,-0.1
38.7,1.3,0.1
38.71,1.8,0.2
38.72,2,0.4
38.73,2.2,0.5
38.74,2.1,0.7
38.75,2,0.9
38.76,1.7,1.2
38.77,1.7,1.3
38.78,1.6,1.5
38.79,1.8,1.6
38.8,1.9,1.6
38.81,2.2,1.6
38.82,2.5,1.7
38.83,2.8,1.8
38.84,3,1.9
38.85,3.1,2
38.86,3.2,2.1
38.87,3.3,2.2
38.88,3.1,2.2
38.89,3,2.2
38.9,2.9,2.2
38.91,2.6,1.9
38.92,2.5,1.8
38.93,2.4,1.5
38.94,2.1,1.4
38.95,2,1.3
38.96,1.8,1.3
38.97,1.6,1.2
38.98,1.5,1.3
38.99,1.4,1.3
39,1.4,1.4
39.01,1.2,1.4
39.02,1.2,1.3
39.03,1.1,1.2
39.04,0.9,1
39.05,0.8,0.8
39.06,0.7,0.7
39.07,0.7,0.6
39.08,0.7,0.5
39.09,0.9,0.6
39.1,0.9,0.6
39.11,1,0.7
39.12,1,0.7
39.13,1,0.8
39.14,0.8,0.8
39.15,0.7,0.9
39.16,0.5,1
39.17,0.3,1
39.18,0.2,0.9
39.19,0.1,0.8
39.2,0.1,0.5
39.21,0.3,0.1
39.22,0.3,-0.2
39.23,0.4,-0.6
39.24,0.5,-0.9
39.25,0.4,-1.1
39.26,0.3,-1.4
39.27,0.1,-1.4
39.28,0,-1.3
39.29,-0.3,-1.4
39.3,-0.5,-1.3
39.31,-0.6,-1.2
39.32,-0.6,-1.2
39.33,-0.8,-1.1
39.34,-0.7,-1.2
39.35,-0.8,-1.2
39.36,-0.7,-1.3
39.37,-0.7,-1.3
39.38,-0.6,-1.4
39.39,-0.4,-1.4
39.4,-0.3,-1.6
39.41,-0.1,-1.6
39.42,0.1,-1.6
39.43,0.3,-1.5
39.44,0.4,-1.4
39.45,0.4,-1.2
39.46,0.5,-1
39.47,0.4,-0.8
39.48,0.4,-0.7
39.49,0.2,-0.6
39.5,0.1,-0.6
39.51,0.1,-0.5
39.52,0.1,-0.6
39.53,0,-0.5
39.54,0.1,-0.4
39.55,0,-0.4
39.56,-0.1,-0.3
39.57,-0.2,-0.3
39.58,-0.4,-0.3
39.59,-0.4,-0.2
39.6,-0.5,-0.2
39.61,-0.5,-0.2
39.62,-0.2,-0.2
39.63,0,-0.2
39.64,0.3,-0.2
39.65,0.6,-0.1
39.66,0.8,0
39.67,0.7,0.1
39.68,0.5,0.2
39.69,0.4,0.3
39.7,0,0.3
39.71,-0.2,0.4
39.72,-0.4,0.3
39.73,-0.5,0.3
39.74,-0.4,0.2
39.75,-0.1,0.3
39.76,0,0.3
39.77,0.4,0.4
39.78,0.7,0.5
39.79,0.8,0.4
39.8,1,0.5
39.81,1,0.4
39.82,1,0.3
39.83,0.9,0.3
39.84,1,0.3
39.85,1,0.4
39.86,1,0.5
39.87,1.3,0.7
39.88,1.6,0.9
39.89,1.8,1.1
39.9,2.1,1.2
39.91,2.2,1.3
39.92,2.3,1.3
39.93,2.2,1.1
39.94,2.1,1.1
39.95,1.7,0.9
39.96,1.3,0.8
39.97,1,0.8
39.98,0.7,0.7
39.99,0.5,0.6
40,0.4,0.6
40.01,0.4,0.5
40.02,0.3,0.5
40.03,0.3,0.4
40.04,0.3,0.4
40.05,0.2,0.3
40.06,0,0.4
40.07,-0.1,0.2
40.08,-0.4,0.2
40.09,-0.6,0.1
40.1,-0.8,-0.1
40.11,-0.8,-0.1
40.12,-0.9,-0.3
40.13,-0.8,-0.3
40.14,-0.9,-0.3
40.15,-0.8,-0.3
40.16,-1,-0.3
40.17,-1,-0.3
40.18,-1.1,-0.4
40.19,-1.3,-0.3
40.2,-1.2,-0.4
40.21,-1.4,-0.3
40.22,-1.4,-0.3
40.23,-1.5,-0.2
40.24,-1.6,-0.3
40.25,-1.8,-0.3
40.26,-2,-0.4
40.27,-2.1,-0.5
40.28,-2.2,-0.6
40.29,-2.2,-0.7
40.3,-2.2,-0.8
40.31,-2,-0.9
40.32,-1.8,-1.1
40.33,-1.6,-1.1
40.34,-1.4,-1.2
40.35,-1.4,-1.2
40.36,-1.3,-1.1
40.37,-1.2,-1.1
40.38,-1.3,-1.1
40.39,-1.3,-1
40.4,-1.3,-1.1
40.41,-1.1,-1
40.42,-1.1,-0.9
40.43,-0.9,-0.8
40.44,-0.8,-0.7
40.45,-0.8,-0.7
40.46,-0.8,-0.6
40.47,-0.8,-0.6
40.48,-0.8,-0.6
40.49,-0.8,-0.6
40.5,-0.6,-0.6
40.51,-0.4,-0.4
40.52,0,-0.4
40.53,0.4,-0.3
40.54,0.7,-0.1
40.55,0.9,-0.1
40.56,1.1,0
40.57,1,0
40.58,1,0.3
40.59,0.9,0.3
40.6,0.9,0.4
40.61,0.7,0.5
40.62,0.8,0.4
40.63,0.8,0.3
40.64,0.7,0.2
40.65,0.7,-0.1
40.66,0.6,-0.1
40.67,0.3,-0.1
40.68,0.1,0
40.69,-0.1,0.1
40.7,-0.4,0.3
40.71,-0.4,0.4
40.72,-0.3,0.4
40.73,-0.2,0.4
40.74,0.1,0.2
40.75,0.3,0.2
40.76,0.5,0.2
40.77,0.5,0.2
40.78,0.5,0.4
40.79,0.5,0.5
40.8,0.2,0.6
40.81,0.2,0.6
40.82,0.1,0.5
40.83,0.1,0.5
40.84,0.2,0.3
40.85,0.4,0.2
40.86,0.6,0.1
40.87,0.8,0
40.88,1.1,-0.1
40.89,1.2,0
40.9,1.3,-0.1
40.91,1.2,-0.2
40.92,0.9,-0.2
40.93,0.7,-0.4
40.94,0.3,-0.4
40.95,0,-0.4
40.96,-0.2,-0.4
40.97,-0.3,-0.3
40.98,-0.2,-0.3
40.99,-0.1,-0.2
41,0.2,-0.1
41.01,0.4,0
41.02,0.7,-0.1
41.03,0.9,0
41.04,1,-0.1
41.05,1,0
41.06,0.9,-0.1
41.07,0.7,-0.1
41.08,0.7,-0.1
41.09,0.5,0
41.1,0.5,0
41.11,0.4,0.2
41.12,0.4,0.2
41.13,0.4,0.4
41.14,0.2,0.3
41.15,0,0.2
41.16,-0.1,0.2
41.17,-0.4,0.1
41.18,-0.6,-0.1
41.19,-0.6,-0.2
41.2,-0.7,-0.1
41.21,-0.6,-0.1
41.22,-0.4,-0.1
41.23,-0.1,0.2
41.24,0.1,0.3
41.25,0.4,0.4
41.26,0.5,0.5
41.27,0.6,0.6
41.28,0.6,0.5
41.29,0.4,0.6
41.3,0.4,0.5
41.31,0.2,0.7
41.32,0,0.9
41.33,-0.2,1
41.34,-0.2,1.1
41.35,-0.3,1.1
41.36,-0.1,1
41.37,-0.1,0.9
41.38,0,0.7
41.39,0.2,0.6
41.4,0.3,0.5
41.41,0.4,0.4
41.42,0.5,0.4
41.43,0.3,0.4
41.44,0.3,0.3
41.45,0.2,0.2
41.46,0.1,0.2
41.47,0.1,0.1
41.48,0,0
41.49,0,0.1
41.5,0.1,0.1
41.51,0,0.2
41.52,0.1,0.3
41.53,0,0.3
41.54,0,0.3
41.55,0.1,0.4
41.56,0.2,0.4
41.57,0.4,0.4
41.58,0.8,0.5
41.59,1,0.5
41.6,1.3,0.4
41.61,1.3,0.4
41.62,1.2,0.4
41.63,1,0.2
41.64,0.6,0.1
41.65,0.3,0
41.66,-0.1,-0.1
41.67,-0.3,-0.2
41.68,-0.4,-0.2
41.69,-0.4,-0.2
41.7,-0.2,-0.3
41.71,-0.1,-0.4
41.72,0.1,-0.4
41.73,0.2,-0.4
41.74,0.3,-0.4
41.75,0.1,-0.4
41.76,-0.1,-0.5
41.77,-0.2,-0.5
41.78,-0.3,-0.5
41.79,-0.4,-0.7
41.8,-0.4,-0.7
41.81,-0.3,-0.8
41.82,-0.3,-0.9
41.83,-0.3,-0.8
41.84,-0.2,-0.8
41.85,-0.3,-0.7
41.86,-0.4,-0.5
41.87,-0.5,-0.4
41.88,-0.6,-0.1
41.89,-0.9,0
41.9,-0.9,0.1
41.91,-1,0.2
41.92,-0.9,0.1
41.93,-0.8,0
41.94,-0.7,-0.2
41.95,-0.6,-0.2
41.96,-0.4,-0.2
41.97,-0.4,-0.2
41.98,-0.2,-0.1
41.99,-0.3,-0.2
42,-0.2,-0.1
42.01,-0.4,-0.1
42.02,-0.5,-0.1
42.03,-0.6,0
42.04,-0.9,-0.1
42.05,-0.9,0
42.06,-1.1,0.1
42.07,-1,0.2
42.08,-0.9,0.1
42.09,-0.8,0.1
42.1,-0.6,-0.1
42.11,-0.6,-0.1
42.12,-0.6,-0.3
42.13,-0.6,-0.1
42.14,-0.6,-0.1
42.15,-0.6,0.1
42.16,-0.7,0.3
42.17,-0.6,0.4
42.18,-0.5,0.5
42.19,-0.5,0.4
42.2,-0.4,0.2
42.21,-0.4,0.1
42.22,-0.4,-0.1
42.23,-0.5,-0.3
42.24,-0.7,-0.5
42.25,-0.9,-0.5
42.26,-1.1,-0.5
42.27,-1.2,-0.5
42.28,-1.4,-0.4
42.29,-1.4,-0.4
42.3,-1.5,-0.3
42.31,-1.4,-0.3
42.32,-1.5,-0.2
42.33,-1.4,-0.3
42.34,-1.3,-0.2
42.35,-1.3,-0.1
42.36,-1.1,-0.2
42.37,-1,-0.1
42.38,-0.8,0
42.39,-0.7,-0.1
42.4,-0.6,0
42.41,-0.6,0.1
42.42,-0.7,0.1
42.43,-0.8,0.1
42.44,-0.9,0.2
42.45,-0.9,0.1
42.46,-0.8,0
42.47,-0.8,0
42.48,-0.6,-0.1
42.49,-0.5,-0.2
42.5,-0.2,-0.3
42.51,-0.1,-0.3
42.52,0.1,-0.3
42.53,0.1,-0.4
42.54,0.3,-0.3
42.55,0.3,-0.3
42.56,0.4,-0.2
42.57,0.3,-0.2
42.58,0.4,-0.1
42.59,0.4,-0.1
42.6,0.3,-0.1
42.61,0.1,-0.1
42.62,0.1,0
42.63,-0.1,0
42.64,-0.1,0
42.65,-0.2,0.2
42.66,0,0.2
42.67,0,0.4
42.68,0.3,0.5
42.69,0.5,0.5
42.7,0.7,0.7
42.71,0.9,0.6
42.72,1.1,0.5
42.73,1.2,0.5
42.74,1.2,0.3
42.75,1,0.2
42.76,1,0.1
42.77,0.7,0
42.78,0.6,-0.1
42.79,0.4,0.1
42.8,0.2,0.2
42.81,0,0.3
42.82,-0.2,0.3
42.83,-0.3,0.3
42.84,-0.6,0.4
42.85,-0.7,0.2
42.86,-0.8,0.2
42.87,-0.8,0.1
42.88,-0.9,0.1
42.89,-0.9,0
42.9,-1,0.1
42.91,-1,0
42.92,-1.1,0
42.93,-1.3,-0.1
42.94,-1.3,-0.1
42.95,-1.4,-0.1
42.96,-1.4,-0.1
42.97,-1.4,-0.1
42.98,-1.5,-0.1
42.99,-1.3,0.1
43,-1.4,0.1
43.01,-1.3,0.3
43.02,-1.1,0.2
43.03,-1.1,0.3
43.04,-1,0.2
43.05,-0.8,0.2
43.06,-0.8,0
43.07,-0.9,0
43.08,-0.8,-0.1
43.09,-0.9,-0.1
43.1,-1,-0.2
43.11,-0.9,-0.3
43.12,-0.8,-0.3
43.13,-0.8,-0.4
43.14,-0.6,-0.3
43.15,-0.5,-0.2
43.16,-0.6,0
43.17,-0.5,0
43.18,-0.5,0.2
43.19,-0.6,0.3
43.2,-0.7,0.2
43.21,-0.8,0.3
43.22,-0.7,0.2
43.23,-0.7,0.2
43.24,-0.5,0.1
43.25,-0.4,0.1
43.26,-0.2,0.1
43.27,-0.1,0.2
43.28,0,0.2
43.29,0,0.3
43.3,0,0.3
43.31,-0.1,0.4
43.32,-0.1,0.4
43.33,-0.3,0.3
43.34,-0.3,0.2
43.35,-0.4,0.2
43.36,-0.3,0.2
43.37,-0.2,0.2
43.38,-0.2,0.3
43.39,0,0.4
43.4,0,0.5
43.41,0.1,0.5
43.42,0.1,0.5
43.43,0.1,0.4
43.44,0,0.2
43.45,-0.1,0.2
43.46,-0.1,0.2
43.47,-0.1,0.2
43.48,0.1,0.3
43.49,0.2,0.4
43.5,0.3,0.4
43.51,0.6,0.5
43.52,0.6,0.4
43.53,0.6,0.3
43.54,0.5,0.2
43.55,0.4,0.3
43.56,0.1,0.2
43.57,-0.1,0.4
43.58,-0.1,0.5
43.59,0,0.5
43.6,0.2,0.5
43.61,0.6,0.5
43.62,0.9,0.3
43.63,1.1,0.2
43.64,1.3,0
43.65,1.3,-0.2
43.66,1.1,-0.2
43.67,0.7,-0.3
43.68,0.4,-0.2
43.69,0.2,-0.3
43.7,-0.1,-0.3
43.71,-0.3,-0.4
43.72,-0.3,-0.4
43.73,-0.3,-0.5
43.74,-0.3,-0.4
43.75,-0.4,-0.4
43.76,-0.3,-0.3
43.77,-0.3,-0.2
43.78,-0.2,-0.2
43.79,-0.2,-0.2
43.8,-0.1,-0.2
43.81,-0.1,-0.4
43.82,0,-0.6
43.83,-0.1,-0.6
43.84,0,-0.8
43.85,-0.2,-0.7
43.86,-0.2,-0.6
43.87,-0.3,-0.6
43.88,-0.3,-0.3
43.89,-0.4,-0.3
43.9,-0.3,-0.1
43.91,-0.2,-0.2
43.92,-0.1,-0.2
43.93,0.1,-0.3
43.94,0.3,-0.4
43.95,0.3,-0.4
43.96,0.3,-0.2
43.97,0.1,-0.1
43.98,-0.1,0.1
43.99,-0.3,0.3
44,-0.7,0.4
44.01,-0.9,0.5
44.02,-1,0.5
44.03,-1,0.4
44.04,-0.9,0.3
44.05,-0.6,0.1
44.06,-0.4,-0.1
44.07,-0.2,-0.1
44.08,0,-0.2
44.09,0.1,-0.1
44.1,0,-0.1
44.11,-0.1,0.1
44.12,-0.2,0.2
44.13,-0.2,0.4
44.14,-0.3,0.3
44.15,-0.2,0.4
44.16,0,0.4
44.17,0.2,0.3
44.18,0.5,0.3
44.19,0.7,0.3
44.2,0.9,0.3
44.21,1.1,0.3
44.22,1.1,0.3
44.23,1.1,0.2
44.24,1.1,0.1
44.25,0.9,-0.1
44.26,0.9,-0.3
44.27,0.7,-0.4
44.28,0.5,-0.5
44.29,0.5,-0.6
44.3,0.3,-0.6
44.31,0.2,-0.6
44.32,0.2,-0.5
44.33,0,-0.3
44.34,0,-0.2
44.35,-0.2,-0.1
44.36,-0.4,0.1
44.37,-0.7,0.1
44.38,-1,0.2
44.39,-1.2,0.2
44.4,-1.4,0.1
