time,vx,vy
0,-1.3,-0.1
0.01,-1.3,-0.1
0.02,-1.2,-0.3
0.03,-1,-0.2
0.04,-0.9,-0.3
0.05,-0.7,-0.3
0.06,-0.5,-0.1
0.07,-0.4,0
0.08,-0.2,0.1
0.09,-0.1,0.3
0.1,0,0.2
0.11,0.1,0.3
0.12,0.1,0.4
0.13,0.2,0.3
0.14,0.1,0.4
0.15,0.2,0.4
0.16,0.1,0.3
0.17,0.1,0.3
0.18,0.1,0.3
0.19,0,0.2
0.2,0.1,0.1
0.21,0.2,0.1
0.22,0.4,0.2
0.23,0.5,0.3
0.24,0.8,0.4
0.25,1,0.5
0.26,1.1,0.6
0.27,1.4,0.7
0.28,1.4,0.7
0.29,1.4,0.9
0.3,1.4,1
0.31,1.4,1.2
0.32,1.4,1.3
0.33,1.3,1.5
0.34,1.4,1.6
0.35,1.4,1.7
0.36,1.5,1.4
0.37,1.7,1.3
0.38,1.8,0.9
0.39,1.9,0.5
0.4,2.1,0.1
0.41,2.4,-0.1
0.42,2.6,-0.5
0.43,2.9,-0.7
0.44,2.9,-0.9
0.45,2.9,-1.2
0.46,2.4,-1.5
0.47,2,-1.7
0.48,1.2,-1.9
0.49,0.4,-2.3
0.5,-0.1,-2.5
0.51,-0.6,-2.8
0.52,-0.7,-2.9
0.53,-0.6,-3.1
0.54,-0.3,-3.2
0.55,-0.1,-3
0.56,0.1,-2.9
0.57,0.2,-2.7
0.58,0.1,-2.5
0.59,-0.1,-2.2
0.6,-0.4,-2
0.61,-0.8,-1.8
0.62,-1.3,-1.6
0.63,-1.6,-1.5
0.64,-2,-1.4
0.65,-2.2,-1.3
0.66,-2.3,-1.2
0.67,-2.3,-1.1
0.68,-2.2,-1
0.69,-2,-0.8
0.7,-1.9,-0.7
0.71,-1.7,-0.4
0.72,-1.6,-0.3
0.73,-1.6,-0.1
0.74,-1.5,0
0.75,-1.3,0.1
0.76,-1.3,0.2
0.77,-1.1,0.5
0.78,-0.9,0.7
0.79,-0.7,1
0.8,-0.5,1.2
0.81,-0.4,1.5
0.82,-0.3,1.6
0.83,-0.4,1.5
0.84,-0.6,1.4
0.85,-0.8,1.1
0.86,-1.1,0.8
0.87,-1.3,0.5
0.88,-1.4,0.3
0.89,-1.5,0.2
0.9,-1.3,0.2
0.91,-1.2,0.3
0.92,-0.9,0.2
0.93,-0.6,0.3
0.94,-0.3,0.2
0.95,-0.2,0
0.96,0,0
0.97,0,0
0.98,0,-0.1
0.99,0.1,0.1
1,0.1,0.2
1.01,0.2,0.3
1.02,0.5,0.5
1.03,0.6,0.6
1.04,0.9,0.6
1.05,1.1,0.6
1.06,1.1,0.5
1.07,1,0.5
1.08,0.9,0.3
1.09,0.8,0.3
1.1,0.8,0.3
1.11,0.7,0.3
1.12,0.7,0.5
1.13,0.8,0.7
1.14,0.9,0.8
1.15,1,0.8
1.16,0.9,0.8
1.17,0.8,0.7
1.18,0.8,0.3
1.19,0.7,0.1
1.2,0.8,-0.3
1.21,0.8,-0.5
1.22,1,-0.7
1.23,1.1,-0.6
1.24,1.3,-0.5
1.25,1.2,-0.4
1.26,1.3,-0.3
1.27,1.2,-0.2
1.28,1.1,-0.1
1.29,1,-0.3
1.3,0.8,-0.3
1.31,0.8,-0.3
1.32,0.6,-0.4
1.33,0.6,-0.3
1.34,0.6,-0.2
1.35,0.6,-0.1
1.36,0.6,0
1.37,0.6,0
1.38,0.6,-0.1
1.39,0.6,-0.3
1.4,0.5,-0.5
1.41,0.5,-0.5
1.42,0.4,-0.5
1.43,0.5,-0.4
1.44,0.6,-0.1
1.45,0.8,0.2
1.46,0.8,0.5
1.47,1,0.6
1.48,0.9,0.8
1.49,0.8,0.9
1.5,0.5,0.8
1.51,0.2,0.9
1.52,-0.2,0.8
1.53,-0.5,1
1.54,-0.5,1.2
1.55,-0.4,1.4
1.56,-0.1,1.6
1.57,0.2,1.8
1.58,0.4,1.8
1.59,0.8,1.8
1.6,0.7,1.5
1.61,0.5,1.4
1.62,0.2,1.1
1.63,-0.2,1
1.64,-0.7,0.9
1.65,-1.1,1
1.66,-1.2,1.1
1.67,-1.1,1.2
1.68,-0.9,1.2
1.69,-0.6,1.3
1.7,-0.2,1
1.71,0.2,0.6
1.72,0.3,0.1
1.73,0.5,-0.5
1.74,0.5,-0.9
1.75,0.6,-1.3
1.76,0.5,-1.6
1.77,0.4,-1.7
1.78,0.5,-1.7
1.79,0.4,-1.6
1.8,0.3,-1.7
1.81,0.1,-1.7
1.82,0.1,-1.8
1.83,-0.2,-2.1
1.84,-0.4,-2.3
1.85,-0.5,-2.5
1.86,-0.5,-2.6
1.87,-0.3,-2.6
1.88,-0.1,-2.6
1.89,0.1,-2.5
1.9,0.4,-2.2
1.91,0.6,-2.1
1.92,0.7,-1.8
1.93,0.9,-1.6
1.94,0.8,-1.4
1.95,0.8,-1.3
1.96,0.7,-1.1
1.97,0.7,-1.1
1.98,0.6,-1.1
1.99,0.4,-1
2,0.2,-1.2
2.01,0,-1.2
2.02,-0.2,-1.3
2.03,-0.3,-1.4
2.04,-0.3,-1.4
2.05,-0.3,-1.4
2.06,-0.1,-1.3
2.07,0,-1.2
2.08,0.2,-1.1
2.09,0.5,-1
2.1,0.6,-0.8
2.11,0.9,-0.8
2.12,0.9,-0.6
2.13,1,-0.5
2.14,1.1,-0.3
2.15,0.9,0
2.16,0.7,0.3
2.17,0.4,0.6
2.18,0,0.9
2.19,-0.3,1
2.2,-0.6,1
2.21,-0.6,1
2.22,-0.5,0.9
2.23,-0.2,0.9
2.24,0.2,1
2.25,0.6,1.1
2.26,0.8,1.3
2.27,1,1.7
2.28,1,2.1
2.29,0.8,2.4
2.3,0.7,2.7
2.31,0.4,3.2
2.32,0.2,3.5
2.33,-0.1,3.9
2.34,-0.2,4.2
2.35,-0.3,4.4
2.36,-0.3,4.4
2.37,-0.3,4.4
2.38,-0.1,4
2.39,0,3.7
2.4,0,3.3
2.41,0.2,2.9
2.42,0.2,2.7
2.43,0.3,2.5
2.44,0.4,2.5
2.45,0.3,2.6
2.46,0.4,2.7
2.47,0.3,2.7
2.48,0.3,2.5
2.49,0.1,2.4
2.5,0.1,1.9
2.51,-0.1,1.7
2.52,-0.3,1.2
2.53,-0.3,1.1
2.54,-0.5,1.1
2.55,-0.7,1.2
2.56,-0.8,1.5
2.57,-0.9,1.7
2.58,-0.9,2
2.59,-0.8,2.1
2.6,-0.9,1.8
2.61,-0.7,1.6
2.62,-0.5,0.9
2.63,-0.4,0.4
2.64,-0.2,-0.2
2.65,0,-0.6
2.66,0.3,-1
2.67,0.4,-1.3
2.68,0.5,-1.6
2.69,0.6,-1.8
2.7,0.5,-2.1
2.71,0.3,-2.4
2.72,0.2,-2.8
2.73,-0.1,-3
2.74,-0.2,-3.2
2.75,-0.5,-3.2
2.76,-0.5,-3.4
2.77,-0.4,-3.5
2.78,-0.3,-3.7
2.79,-0.1,-4
2.8,0.1,-4.3
2.81,0.3,-4.7
2.82,0.5,-5
2.83,0.4,-5.2
2.84,0.4,-5.2
2.85,0.2,-5.2
2.86,0,-5.2
2.87,-0.1,-4.9
2.88,-0.2,-4.8
2.89,-0.3,-4.7
2.9,-0.4,-4.4
2.91,-0.5,-4.2
2.92,-0.5,-4.1
2.93,-0.6,-4.1
2.94,-0.6,-4.2
2.95,-0.7,-4.1
2.96,-0.7,-4
2.97,-0.6,-3.8
2.98,-0.6,-3.5
2.99,-0.5,-3
3,-0.5,-2.5
3.01,-0.3,-1.9
3.02,-0.2,-1.4
3.03,-0.2,-1
3.04,0,-0.7
3.05,0.1,-0.3
3.06,0.3,0
3.07,0.3,0.4
3.08,0.5,0.7
3.09,0.5,1.2
3.1,0.6,1.6
3.11,0.7,2
3.12,0.8,2.2
3.13,0.9,2.6
3.14,1,2.8
3.15,1,3.2
3.16,1,3.5
3.17,0.9,3.9
3.18,0.9,4.4
3.19,0.8,4.7
3.2,0.9,4.9
3.21,1,5.3
3.22,1.1,5.3
3.23,1.1,5.3
3.24,1.1,5.3
3.25,0.9,5.2
3.26,0.8,5.3
3.27,0.6,5.1
3.28,0.3,5.2
3.29,0.2,5
3.3,0.2,4.8
3.31,0.1,4.3
3.32,0.1,3.6
3.33,0.2,2.9
3.34,0.1,2.1
3.35,0.2,1.4
3.36,0.3,0.9
3.37,0.2,0.7
3.38,0.2,0.8
3.39,0.1,0.9
3.4,0,1.3
3.41,-0.1,1.6
3.42,-0.4,1.7
3.43,-0.5,1.7
3.44,-0.8,1.5
3.45,-0.9,1.1
3.46,-1,0.7
3.47,-1,0.2
3.48,-1,-0.2
3.49,-0.7,-0.3
3.5,-0.6,-0.3
3.51,-0.4,-0.3
3.52,-0.4,-0.3
3.53,-0.4,-0.4
3.54,-0.5,-0.6
3.55,-0.7,-1
3.56,-1.1,-1.7
3.57,-1.2,-2.3
3.58,-1.3,-2.9
3.59,-1.4,-3.4
3.6,-1.2,-3.5
3.61,-1.2,-3.5
3.62,-0.9,-3.3
3.63,-0.9,-3.1
3.64,-0.9,-2.9
3.65,-0.9,-2.7
3.66,-1,-2.5
3.67,-1.1,-2.3
3.68,-1.1,-2.2
3.69,-1.1,-2
3.7,-0.9,-1.8
3.71,-0.8,-1.6
3.72,-0.6,-1.3
3.73,-0.4,-1.2
3.74,-0.3,-1
3.75,-0.2,-0.9
3.76,-0.3,-0.7
3.77,-0.3,-0.6
3.78,-0.4,-0.4
3.79,-0.4,-0.3
3.8,-0.4,-0.1
3.81,-0.3,0
3.82,-0.3,0.2
3.83,-0.3,0.5
3.84,-0.4,0.7
3.85,-0.4,0.9
3.86,-0.4,0.9
3.87,-0.6,0.9
3.88,-0.4,0.8
3.89,-0.4,0.7
3.9,-0.4,0.6
3.91,-0.3,0.6
3.92,-0.4,0.7
3.93,-0.5,0.9
3.94,-0.6,0.9
3.95,-0.7,0.9
3.96,-0.7,0.8
3.97,-0.6,0.7
3.98,-0.3,0.6
3.99,-0.1,0.6
4,0.2,0.6
4.01,0.4,0.7
4.02,0.5,0.8
4.03,0.5,1.2
4.04,0.3,1.5
4.05,0.2,1.9
4.06,-0.1,2.2
4.07,-0.1,2.6
4.08,-0.3,2.7
4.09,-0.3,2.8
4.1,-0.3,2.6
4.11,-0.3,2.3
4.12,-0.2,1.8
4.13,0.1,1.3
4.14,0.2,0.9
4.15,0.6,0.5
4.16,0.7,0.3
4.17,0.9,0.2
4.18,1,0.2
4.19,0.8,0.1
4.2,0.6,0
4.21,0.3,-0.3
4.22,0.1,-0.5
4.23,-0.1,-0.8
4.24,-0.2,-1
4.25,0,-1
4.26,0,-0.9
4.27,0.2,-0.9
4.28,0.4,-0.6
4.29,0.5,-0.5
4.3,0.6,-0.4
4.31,0.5,-0.4
4.32,0.5,-0.5
4.33,0.4,-0.6
4.34,0.3,-0.9
4.35,0.2,-0.9
4.36,0.2,-1
4.37,0.2,-0.9
4.38,0.3,-1
4.39,0.4,-0.8
4.4,0.4,-0.9
4.41,0.5,-0.9
4.42,0.5,-0.9
4.43,0.4,-1.2
4.44,0.3,-1.4
4.45,0.3,-1.5
4.46,0.3,-1.6
4.47,0.3,-1.7
4.48,0.3,-1.6
4.49,0.4,-1.7
4.5,0.4,-1.7
4.51,0.3,-1.8
4.52,0.3,-1.8
4.53,0.2,-1.8
4.54,0.2,-1.7
4.55,0,-1.3
4.56,-0.2,-0.7
4.57,-0.2,-0.3
4.58,-0.3,0.3
4.59,-0.4,0.6
4.6,-0.4,0.7
4.61,-0.5,0.3
4.62,-0.5,-0.1
4.63,-0.5,-0.7
4.64,-0.7,-1.2
4.65,-0.7,-1.8
4.66,-0.8,-1.9
4.67,-0.9,-2
4.68,-0.9,-1.9
4.69,-0.8,-1.5
4.7,-0.9,-1.3
4.71,-0.8,-0.8
4.72,-0.8,-0.6
4.73,-0.7,-0.2
4.74,-0.6,-0.1
4.75,-0.5,0
4.76,-0.2,0.1
4.77,0,0.1
4.78,0.3,0.1
4.79,0.5,0.2
4.8,0.6,0.1
4.81,0.6,0.4
4.82,0.6,0.4
4.83,0.5,0.6
4.84,0.3,0.6
4.85,0.3,0.6
4.86,0.1,0.5
4.87,0.1,0.3
4.88,0,0.1
4.89,0,-0.1
4.9,0.1,-0.2
4.91,0.1,-0.2
4.92,0.2,-0.1
4.93,0.4,0.1
4.94,0.5,0.4
4.95,0.6,0.7
4.96,0.7,0.9
4.97,0.8,1
4.98,0.9,1
4.99,0.9,0.9
5,1.1,1
5.01,1.1,0.9
5.02,1.2,1
5.03,1.2,1.1
5.04,1.2,1.2
5.05,1.1,1.3
5.06,1.1,1.3
5.07,0.9,1.2
5.08,0.9,0.9
5.09,0.9,0.6
5.1,0.8,0.4
5.11,0.8,0.3
5.12,0.8,0.2
5.13,0.8,0.3
5.14,0.9,0.4
5.15,0.8,0.4
5.16,0.8,0.4
5.17,0.8,0.3
5.18,0.8,0
5.19,0.8,-0.2
5.2,0.8,-0.4
5.21,0.9,-0.5
5.22,1,-0.3
5.23,1.1,-0.3
5.24,1.1,0
5.25,1.2,0
5.26,1.2,0.1
5.27,0.9,0
5.28,0.7,-0.2
5.29,0.4,-0.3
5.3,0,-0.4
5.31,-0.3,-0.5
5.32,-0.5,-0.5
5.33,-0.5,-0.6
5.34,-0.3,-0.7
5.35,-0.1,-0.8
5.36,0.3,-1
5.37,0.6,-1.2
5.38,0.7,-1.3
5.39,0.8,-1.4
5.4,0.6,-1.6
5.41,0.4,-1.7
5.42,0,-1.7
5.43,-0.2,-1.7
5.44,-0.4,-1.7
5.45,-0.5,-1.6
5.46,-0.3,-1.5
5.47,-0.3,-1.5
5.48,-0.1,-1.3
5.49,0.2,-1.2
5.5,0.3,-1.2
5.51,0.4,-1
5.52,0.6,-0.9
5.53,0.8,-0.9
5.54,0.9,-0.9
5.55,1.1,-0.9
5.56,1.3,-1.1
5.57,1.5,-1.2
5.58,1.5,-1.2
5.59,1.5,-1.2
5.6,1.4,-1.2
5.61,1.2,-1.2
5.62,1.1,-1.2
5.63,1,-1.1
5.64,0.9,-1.1
5.65,1.2,-1.1
5.66,1.3,-1
5.67,1.5,-0.9
5.68,1.8,-0.6
5.69,1.7,-0.4
5.7,1.8,-0.2
5.71,1.5,-0.1
5.72,1.3,0
5.73,1,-0.2
5.74,1,-0.3
5.75,0.9,-0.5
5.76,1,-0.8
5.77,1.1,-1
5.78,1.3,-1.1
5.79,1.5,-1.3
5.8,1.6,-1.3
5.81,1.6,-1.2
5.82,1.6,-1.1
5.83,1.6,-0.9
5.84,1.6,-0.6
5.85,1.7,-0.3
5.86,1.7,-0.1
5.87,1.9,0.2
5.88,2,0.3
5.89,2.2,0.5
5.9,2.3,0.6
5.91,2.2,0.5
5.92,2.1,0.5
5.93,1.8,0.4
5.94,1.4,0.3
5.95,1,0.3
5.96,0.4,0.4
5.97,0,0.5
5.98,-0.3,0.7
5.99,-0.4,0.8
6,-0.3,0.9
6.01,-0.1,1
6.02,0.4,1.1
6.03,0.8,1
6.04,1.2,1.1
6.05,1.4,1.1
6.06,1.4,1.2
6.07,1.2,1.5
6.08,0.8,1.9
6.09,0.4,2.4
6.1,0,3.1
6.11,-0.3,3.6
6.12,-0.5,4.2
6.13,-0.6,4.6
6.14,-0.7,4.7
6.15,-0.8,4.5
6.16,-1,4.1
6.17,-1.1,3.7
6.18,-1.2,3.1
6.19,-1.3,2.7
6.2,-1.3,2.4
6.21,-1.2,2.1
6.22,-1.1,2
6.23,-1.2,1.8
6.24,-1.1,1.6
6.25,-1.3,1.2
6.26,-1.6,0.7
6.27,-2,0.1
6.28,-2.4,-0.4
6.29,-2.9,-1
6.3,-3.4,-1.6
6.31,-3.8,-1.9
6.32,-4.1,-2.3
6.33,-4.1,-2.5
6.34,-4,-2.4
6.35,-3.6,-2.3
6.36,-3.3,-2
6.37,-2.7,-1.6
6.38,-2.4,-1.1
6.39,-2.1,-0.5
6.4,-2.1,0
6.41,-1.9,0.3
6.42,-2,0.6
6.43,-2,0.7
6.44,-1.7,0.6
6.45,-1.4,0.6
6.46,-1,0.4
6.47,-0.6,0.3
6.48,-0.1,0.2
6.49,0.1,0.1
6.5,0.3,0.1
6.51,0.4,0.1
6.52,0.4,0
6.53,0.3,0.1
6.54,0.4,0.2
6.55,0.4,0.2
6.56,0.6,0.3
6.57,0.8,0.2
6.58,1.1,0.2
6.59,1.4,0
6.6,1.7,-0.1
6.61,2.1,-0.3
6.62,2.4,-0.6
6.63,2.8,-0.6
6.64,3.1,-0.8
6.65,3.2,-0.8
6.66,3.4,-0.7
6.67,3.4,-0.7
6.68,3.5,-0.6
6.69,3.6,-0.5
6.7,3.6,-0.3
6.71,3.9,-0.3
6.72,4,-0.2
6.73,4.1,-0.2
6.74,4,-0.3
6.75,3.9,-0.3
6.76,3.4,-0.4
6.77,3,-0.5
6.78,2.5,-0.7
6.79,2,-0.8
6.8,1.7,-1
6.81,1.3,-0.9
6.82,1.2,-1.1
6.83,0.9,-1.1
6.84,0.6,-1.2
6.85,0.4,-1.2
6.86,0.2,-1.2
6.87,-0.1,-1.2
6.88,-0.2,-1.2
6.89,-0.1,-1.3
6.9,0,-1.3
6.91,0.2,-1.6
6.92,0.4,-1.7
6.93,0.5,-1.9
6.94,0.5,-2.2
6.95,0.3,-2.1
6.96,0,-2.1
6.97,-0.3,-1.9
6.98,-0.7,-1.7
6.99,-0.9,-1.5
7,-1,-1.3
7.01,-0.7,-1.3
7.02,-0.6,-1.2
7.03,-0.1,-1.4
7.04,0.2,-1.4
7.05,0.6,-1.6
7.06,0.8,-1.7
7.07,0.9,-1.8
7.08,1,-1.8
7.09,0.8,-1.9
7.1,0.7,-1.7
7.11,0.6,-1.7
7.12,0.6,-1.4
7.13,0.7,-1.4
7.14,0.8,-1.1
7.15,1,-1.1
7.16,1.1,-0.9
7.17,1.1,-0.9
7.18,0.9,-0.9
7.19,0.8,-0.8
7.2,0.6,-1
7.21,0.4,-1
7.22,0.5,-1.1
7.23,0.5,-1.2
7.24,0.6,-1.2
7.25,0.7,-1.1
7.26,0.7,-0.7
7.27,0.5,-0.4
7.28,0.3,0
7.29,0,0.4
7.3,-0.2,0.6
7.31,-0.3,0.9
7.32,-0.4,0.9
7.33,-0.2,0.9
7.34,-0.1,0.8
7.35,0.2,0.8
7.36,0.1,0.9
7.37,0.1,1
7.38,0,1.1
7.39,-0.3,1.3
7.4,-0.5,1.4
7.41,-0.8,1.5
7.42,-0.8,1.6
7.43,-1,1.7
7.44,-0.9,1.9
7.45,-0.8,2
7.46,-0.8,2.2
7.47,-0.8,2.4
7.48,-0.8,2.5
7.49,-0.9,2.7
7.5,-0.9,2.8
7.51,-1.2,2.9
7.52,-1.2,3.1
7.53,-1.4,3.2
7.54,-1.5,3.5
7.55,-1.7,3.7
7.56,-1.8,3.8
7.57,-2,3.8
7.58,-2.2,3.6
7.59,-2.2,3.3
7.6,-2.2,2.8
7.61,-2,2.3
7.62,-1.9,1.7
7.63,-1.7,1.3
7.64,-1.5,0.8
7.65,-1.3,0.4
7.66,-1.4,-0.1
7.67,-1.4,-0.5
7.68,-1.6,-0.9
7.69,-1.8,-1.2
7.7,-1.8,-1.3
7.71,-1.9,-1.2
7.72,-1.8,-1
7.73,-1.8,-0.7
7.74,-1.7,-0.4
7.75,-1.7,-0.3
7.76,-1.7,-0.2
7.77,-1.6,-0.4
7.78,-1.5,-0.7
7.79,-1.4,-0.9
7.8,-1.1,-1.1
7.81,-0.9,-1.2
7.82,-0.6,-1.2
7.83,-0.4,-1.1
7.84,-0.3,-1.1
7.85,-0.1,-1
7.86,-0.2,-1.2
7.87,-0.1,-1.3
7.88,-0.2,-1.5
7.89,-0.1,-1.7
7.9,0,-1.7
7.91,0,-1.7
7.92,0.1,-1.4
7.93,0.2,-1.3
7.94,0.2,-1.1
7.95,0.2,-1
7.96,0.1,-1
7.97,0.1,-1
7.98,0.1,-1.2
7.99,-0.1,-1.3
8,-0.1,-1.2
8.01,-0.3,-1.3
8.02,-0.5,-1.3
8.03,-0.7,-1.3
8.04,-0.8,-1.2
8.05,-0.9,-1.2
8.06,-1,-1.1
8.07,-1,-1.1
8.08,-1.1,-0.9
8.09,-0.9,-0.9
8.1,-1,-0.8
8.11,-0.9,-0.8
8.12,-1,-0.8
8.13,-1.1,-0.8
8.14,-1.2,-0.7
8.15,-1.2,-0.7
8.16,-1.3,-0.6
8.17,-1.3,-0.6
8.18,-1.2,-0.4
8.19,-1.1,-0.4
8.2,-1.1,-0.4
8.21,-1,-0.3
8.22,-1.1,-0.1
8.23,-1,-0.1
8.24,-1,0
8.25,-1,0.1
8.26,-1,0.2
8.27,-1,0.2
8.28,-1,0.3
8.29,-1.1,0.4
8.3,-1.1,0.5
8.31,-1.2,0.7
8.32,-1.3,0.8
8.33,-1.3,0.8
8.34,-1.2,0.7
8.35,-1,0.6
8.36,-0.8,0.4
8.37,-0.5,0.2
8.38,-0.2,0.1
8.39,0.1,0
8.4,0.3,-0.1
8.41,0.5,0
8.42,0.6,0.1
8.43,0.6,0.1
8.44,0.6,0.1
8.45,0.5,0.1
8.46,0.5,0.1
8.47,0.5,0.1
8.48,0.5,0.2
8.49,0.6,0.1
8.5,0.7,0.3
8.51,0.5,0.4
8.52,0.5,0.4
8.53,0.3,0.6
8.54,0,0.7
8.55,-0.2,0.8
8.56,-0.4,0.9
8.57,-0.5,1
8.58,-0.6,1.1
8.59,-0.4,1.1
8.6,-0.3,1
8.61,-0.2,1
8.62,0,0.8
8.63,0,0.7
8.64,0,0.5
8.65,0,0.5
8.66,-0.1,0.3
8.67,-0.1,0.4
8.68,-0.3,0.3
8.69,-0.3,0.3
8.7,-0.4,0.3
8.71,-0.5,0.2
8.72,-0.5,0.2
8.73,-0.7,0.3
8.74,-0.6,0.3
8.75,-0.7,0.5
8.76,-0.6,0.5
8.77,-0.5,0.6
8.78,-0.3,0.8
8.79,-0.2,0.8
8.8,-0.1,1
8.81,0,0.9
8.82,0.1,0.9
8.83,0,0.8
8.84,0,0.8
8.85,-0.3,0.6
8.86,-0.3,0.7
8.87,-0.5,0.7
8.88,-0.5,0.8
8.89,-0.5,0.9
8.9,-0.4,1
8.91,-0.4,1.1
8.92,-0.2,1
8.93,0,0.9
8.94,0.2,0.8
8.95,0.4,0.5
8.96,0.5,0.4
8.97,0.5,0.1
8.98,0.4,0
8.99,0.2,0
9,0.1,-0.1
9.01,-0.1,-0.1
9.02,-0.2,0
9.03,-0.2,0.1
9.04,-0.1,0.1
9.05,0,0.2
9.06,0.1,0.3
9.07,0,0.2
9.08,-0.1,0.3
9.09,-0.2,0.3
9.1,-0.5,0.3
9.11,-0.8,0.4
9.12,-1,0.6
9.13,-1.2,0.6
9.14,-1.3,0.7
9.15,-1.2,0.7
9.16,-1.1,0.7
9.17,-0.9,0.5
9.18,-0.7,0.3
9.19,-0.4,0.2
9.2,-0.2,0.1
9.21,0,0.1
9.22,0.2,0
9.23,0.2,0.1
9.24,0.3,0.2
9.25,0.2,0.3
9.26,0.1,0.2
9.27,0,0.3
9.28,0,0.1
9.29,-0.1,0.1
9.3,0,0.1
9.31,0,0.1
9.32,0.1,0.1
9.33,0.1,0.1
9.34,0.2,0.1
9.35,0.2,0
9.36,0.1,0
9.37,0,-0.1
9.38,-0.1,-0.1
9.39,-0.2,-0.1
9.4,-0.1,-0.1
9.41,-0.1,0
9.42,0.1,0
9.43,0.3,0
9.44,0.4,-0.2
9.45,0.5,-0.3
9.46,0.7,-0.5
9.47,0.8,-0.7
9.48,0.8,-1
9.49,1,-1.1
9.5,1,-1.3
9.51,1,-1.3
9.52,1,-1.4
9.53,0.9,-1.2
9.54,0.8,-1.2
9.55,0.7,-1.1
9.56,0.6,-0.9
9.57,0.5,-0.8
9.58,0.5,-0.8
9.59,0.6,-0.7
9.6,0.5,-0.7
9.61,0.6,-0.7
9.62,0.5,-0.8
9.63,0.4,-0.8
9.64,0.3,-0.8
9.65,0.3,-0.8
9.66,0.3,-0.9
9.67,0.5,-0.8
9.68,0.6,-0.8
9.69,0.7,-0.7
9.7,0.9,-0.6
9.71,0.8,-0.5
9.72,0.6,-0.4
9.73,0.4,-0.2
9.74,0.2,-0.1
9.75,0.1,0.1
9.76,0,0.2
9.77,0.1,0.2
9.78,0.3,0.4
9.79,0.4,0.4
9.8,0.4,0.7
9.81,0.5,0.9
9.82,0.2,1.1
9.83,0,1.3
9.84,-0.3,1.4
9.85,-0.6,1.6
9.86,-0.8,1.5
9.87,-0.8,1.6
9.88,-0.6,1.6
9.89,-0.3,1.6
9.9,0.1,1.9
9.91,0.3,2.1
9.92,0.5,2.3
9.93,0.4,2.6
9.94,0.3,2.6
9.95,0,2.6
9.96,-0.2,2.4
9.97,-0.4,2.1
9.98,-0.4,1.7
9.99,-0.5,1.5
10,-0.3,1.1
10.01,-0.2,0.9
10.02,0,0.8
10.03,0,0.8
10.04,0.1,0.8
10.05,0.2,0.8
10.06,0.4,0.8
10.07,0.4,0.7
10.08,0.6,0.5
10.09,0.8,0.4
10.1,0.9,0.2
10.11,0.8,0
10.12,0.8,0.1
10.13,0.7,0.1
10.14,0.4,0.2
10.15,0.3,0.3
10.16,0,0.4
10.17,-0.1,0.4
10.18,-0.2,0.4
10.19,-0.2,0.1
10.2,-0.2,0
10.21,-0.1,-0.1
10.22,-0.1,-0.3
10.23,-0.1,-0.3
10.24,-0.1,-0.3
10.25,-0.1,0
10.26,-0.3,0.1
10.27,-0.4,0.3
10.28,-0.5,0.4
10.29,-0.7,0.4
10.3,-0.6,0.4
10.31,-0.6,0.3
10.32,-0.5,0
10.33,-0.4,-0.2
10.34,-0.3,-0.3
10.35,-0.4,-0.6
10.36,-0.4,-0.8
10.37,-0.5,-1
10.38,-0.7,-1.2
10.39,-0.9,-1.3
10.4,-1,-1.5
10.41,-1,-1.5
10.42,-1,-1.6
10.43,-0.8,-1.4
10.44,-0.7,-1.2
10.45,-0.4,-1
10.46,-0.3,-0.9
10.47,-0.2,-0.7
10.48,-0.1,-0.8
10.49,-0.1,-0.8
10.5,-0.1,-1.1
10.51,-0.2,-1.1
10.52,-0.3,-1.2
10.53,-0.3,-1.2
10.54,-0.4,-1.2
10.55,-0.5,-1.1
10.56,-0.6,-1.2
10.57,-0.6,-1.4
10.58,-0.7,-1.5
10.59,-0.6,-1.8
10.6,-0.6,-1.9
10.61,-0.5,-1.9
10.62,-0.3,-1.9
10.63,-0.3,-1.6
10.64,-0.1,-1.4
10.65,-0.1,-1.1
10.66,-0.2,-0.9
10.67,-0.4,-0.7
10.68,-0.4,-0.7
10.69,-0.6,-0.5
10.7,-0.6,-0.6
10.71,-0.5,-0.5
10.72,-0.3,-0.5
10.73,0,-0.5
10.74,0.2,-0.4
10.75,0.5,-0.4
10.76,0.6,-0.3
10.77,0.6,-0.2
10.78,0.7,0
10.79,0.6,0
10.8,0.5,0.1
10.81,0.3,0.2
10.82,0.3,0.4
10.83,0.3,0.5
10.84,0.3,0.7
10.85,0.6,0.8
10.86,0.8,0.7
10.87,1.1,0.6
10.88,1.2,0.5
10.89,1.4,0.4
10.9,1.3,0.4
10.91,1.3,0.5
10.92,1.1,0.6
10.93,0.9,0.8
10.94,0.8,1.1
10.95,0.7,1.2
10.96,0.6,1.3
10.97,0.6,1.3
10.98,0.5,1.2
10.99,0.5,1.3
11,0.5,1.1
11.01,0.5,1.1
11.02,0.5,1.1
11.03,0.3,1.2
11.04,0.3,1.2
11.05,0.2,1.4
11.06,0,1.6
11.07,-0.1,1.7
11.08,-0.2,1.6
11.09,-0.2,1.6
11.1,-0.1,1.4
11.11,0,1.1
11.12,0.2,0.8
11.13,0.2,0.7
11.14,0.2,0.6
11.15,0.1,0.5
11.16,0,0.5
11.17,-0.2,0.6
11.18,-0.3,0.6
11.19,-0.5,0.6
